ID_Post,Category,Value
140579,SentimentNeutral,0
140579,SentimentPositive,0
140580,ArgumentsUsed,0
140580,Discriminating,0
140580,Inappropriate,0
140580,OffTopic,0
140580,PersonalStories,0
140580,PossiblyFeedback,0
140580,SentimentNegative,1
140580,SentimentNeutral,0
140580,SentimentPositive,0
140581,ArgumentsUsed,0
140581,Discriminating,0
140581,Inappropriate,0
140581,OffTopic,0
140581,PersonalStories,0
140581,PossiblyFeedback,0
140581,SentimentNegative,1
140581,SentimentNeutral,0
140581,SentimentPositive,0
140582,ArgumentsUsed,0
140582,Discriminating,0
140582,Inappropriate,1
140582,OffTopic,0
140582,PersonalStories,0
140582,PossiblyFeedback,0
140582,SentimentNegative,1
140582,SentimentNeutral,0
140582,SentimentPositive,0
140583,ArgumentsUsed,0
140583,Discriminating,0
140583,Inappropriate,0
140583,OffTopic,0
140583,PersonalStories,0
140583,PossiblyFeedback,0
140583,SentimentNegative,0
140583,SentimentNeutral,1
140583,SentimentPositive,0
140584,ArgumentsUsed,0
140584,Discriminating,0
140584,Inappropriate,0
140584,OffTopic,0
140584,PersonalStories,0
140584,PossiblyFeedback,0
140584,SentimentNegative,1
140584,SentimentNeutral,0
140584,SentimentPositive,0
140585,ArgumentsUsed,0
140585,Discriminating,1
140585,Inappropriate,1
140585,OffTopic,0
140585,PersonalStories,0
140585,PossiblyFeedback,0
140585,SentimentNegative,1
140585,SentimentNeutral,0
140585,SentimentPositive,0
140586,ArgumentsUsed,0
140586,Discriminating,0
140586,Inappropriate,0
140586,OffTopic,0
140586,PersonalStories,0
140586,PossiblyFeedback,0
140586,SentimentNegative,0
140586,SentimentNeutral,1
140586,SentimentPositive,0
140587,ArgumentsUsed,0
140587,Discriminating,0
140587,Inappropriate,0
140587,OffTopic,0
140587,PersonalStories,0
140587,PossiblyFeedback,0
140587,SentimentNegative,1
140587,SentimentNeutral,0
140587,SentimentPositive,0
140588,ArgumentsUsed,0
140588,Discriminating,0
140588,Inappropriate,0
140588,OffTopic,0
140588,PersonalStories,0
140588,PossiblyFeedback,0
140588,SentimentNegative,1
140588,SentimentNeutral,0
140588,SentimentPositive,0
140589,ArgumentsUsed,0
140589,Discriminating,1
140589,Inappropriate,0
140589,OffTopic,0
140589,PersonalStories,0
140589,PossiblyFeedback,0
140589,SentimentNegative,1
140589,SentimentNeutral,0
140589,SentimentPositive,0
140590,ArgumentsUsed,0
140590,Discriminating,0
140590,Inappropriate,0
140590,OffTopic,0
140590,PersonalStories,0
140590,PossiblyFeedback,0
140590,SentimentNegative,0
140590,SentimentNeutral,1
140590,SentimentPositive,0
140591,ArgumentsUsed,0
140591,Discriminating,0
140591,Inappropriate,0
140591,OffTopic,0
140591,PersonalStories,0
140591,PossiblyFeedback,0
140591,SentimentNegative,1
140591,SentimentNeutral,0
140591,SentimentPositive,0
140592,ArgumentsUsed,0
140592,Discriminating,0
140592,Inappropriate,0
140592,OffTopic,0
140592,PersonalStories,0
140592,PossiblyFeedback,0
140592,SentimentNegative,1
140592,SentimentNeutral,0
140592,SentimentPositive,0
140593,ArgumentsUsed,0
140593,Discriminating,0
140593,Inappropriate,0
140593,OffTopic,0
140593,PersonalStories,0
140593,PossiblyFeedback,1
140593,SentimentNegative,1
140593,SentimentNeutral,0
140593,SentimentPositive,0
140594,ArgumentsUsed,0
140594,Discriminating,0
140594,Inappropriate,0
140594,OffTopic,0
140594,PersonalStories,0
140594,PossiblyFeedback,0
140594,SentimentNegative,0
140594,SentimentNeutral,1
140594,SentimentPositive,0
140595,ArgumentsUsed,0
140595,Discriminating,0
140595,Inappropriate,0
140595,OffTopic,0
140595,PersonalStories,0
140595,PossiblyFeedback,0
140595,SentimentNegative,1
140595,SentimentNeutral,0
140595,SentimentPositive,0
140596,ArgumentsUsed,0
140596,Discriminating,0
140596,Inappropriate,0
140596,OffTopic,0
140596,PersonalStories,0
140596,PossiblyFeedback,0
140596,SentimentNegative,0
140596,SentimentNeutral,1
140596,SentimentPositive,0
140597,ArgumentsUsed,0
140597,Discriminating,0
140597,Inappropriate,0
140597,OffTopic,0
140597,PersonalStories,0
140597,PossiblyFeedback,0
140597,SentimentNegative,1
140597,SentimentNeutral,0
140597,SentimentPositive,0
140598,ArgumentsUsed,0
140598,Discriminating,0
140598,Inappropriate,0
140598,OffTopic,0
140598,PersonalStories,0
140598,PossiblyFeedback,0
140598,SentimentNegative,1
140598,SentimentNeutral,0
140598,SentimentPositive,0
140599,ArgumentsUsed,0
140599,Discriminating,0
140599,Inappropriate,0
140599,OffTopic,0
140599,PersonalStories,0
140599,PossiblyFeedback,0
140599,SentimentNegative,1
140599,SentimentNeutral,0
140599,SentimentPositive,0
140600,ArgumentsUsed,0
140600,Discriminating,0
140600,Inappropriate,0
140600,OffTopic,1
140600,PersonalStories,0
140600,PossiblyFeedback,0
140600,SentimentNegative,1
140600,SentimentNeutral,0
140600,SentimentPositive,0
140601,ArgumentsUsed,0
140601,Discriminating,0
140601,Inappropriate,0
140601,OffTopic,1
140601,PersonalStories,0
140601,PossiblyFeedback,0
140601,SentimentNegative,1
140601,SentimentNeutral,0
140601,SentimentPositive,0
140602,ArgumentsUsed,0
140602,Discriminating,0
140602,Inappropriate,0
140602,OffTopic,0
140602,PersonalStories,0
140602,PossiblyFeedback,0
140602,SentimentNegative,0
140602,SentimentNeutral,1
140602,SentimentPositive,0
140603,ArgumentsUsed,1
140603,Discriminating,0
140603,Inappropriate,0
140603,OffTopic,0
140603,PersonalStories,0
140603,PossiblyFeedback,0
140603,SentimentNegative,0
140603,SentimentNeutral,1
140603,SentimentPositive,0
140604,ArgumentsUsed,0
140604,Discriminating,1
140604,Inappropriate,0
140604,OffTopic,0
140604,PersonalStories,0
140604,PossiblyFeedback,0
140604,SentimentNegative,1
140604,SentimentNeutral,0
140604,SentimentPositive,0
140605,ArgumentsUsed,0
140605,Discriminating,0
140605,Inappropriate,0
140605,OffTopic,0
140605,PersonalStories,0
140605,PossiblyFeedback,0
140605,SentimentNegative,1
140605,SentimentNeutral,0
140605,SentimentPositive,0
140606,ArgumentsUsed,0
140606,Discriminating,0
140606,Inappropriate,0
140606,OffTopic,0
140606,PersonalStories,0
140606,PossiblyFeedback,0
140606,SentimentNegative,1
140606,SentimentNeutral,0
140606,SentimentPositive,0
140607,ArgumentsUsed,0
140607,Discriminating,1
140607,Inappropriate,1
140607,OffTopic,0
140607,PersonalStories,0
140607,PossiblyFeedback,0
140607,SentimentNegative,1
140607,SentimentNeutral,0
140607,SentimentPositive,0
140608,ArgumentsUsed,0
140608,Discriminating,1
140608,Inappropriate,0
140608,OffTopic,0
140608,PersonalStories,0
140608,PossiblyFeedback,0
140608,SentimentNegative,1
140608,SentimentNeutral,0
140608,SentimentPositive,0
140609,ArgumentsUsed,0
140609,Discriminating,1
140609,Inappropriate,0
140609,OffTopic,0
140609,PersonalStories,0
140609,PossiblyFeedback,0
140609,SentimentNegative,1
140609,SentimentNeutral,0
140609,SentimentPositive,0
140610,ArgumentsUsed,0
140610,Discriminating,1
140610,Inappropriate,0
140610,OffTopic,0
140610,PersonalStories,0
140610,PossiblyFeedback,0
140610,SentimentNegative,1
140610,SentimentNeutral,0
140610,SentimentPositive,0
140611,ArgumentsUsed,0
140611,Discriminating,0
140611,Inappropriate,0
140611,OffTopic,0
140611,PersonalStories,0
140611,PossiblyFeedback,0
140611,SentimentNegative,1
140611,SentimentNeutral,0
140611,SentimentPositive,0
140612,ArgumentsUsed,0
140612,Discriminating,0
140612,Inappropriate,0
140612,OffTopic,0
140612,PersonalStories,0
140612,PossiblyFeedback,0
140612,SentimentNegative,1
140612,SentimentNeutral,0
140612,SentimentPositive,0
140613,ArgumentsUsed,1
140613,Discriminating,0
140613,Inappropriate,0
140613,OffTopic,0
140613,PersonalStories,0
140613,PossiblyFeedback,0
140613,SentimentNegative,0
140613,SentimentNeutral,1
140613,SentimentPositive,0
140614,ArgumentsUsed,0
140614,Discriminating,0
140614,Inappropriate,0
140614,OffTopic,0
140614,PersonalStories,0
140614,PossiblyFeedback,0
140614,SentimentNegative,1
140614,SentimentNeutral,0
140614,SentimentPositive,0
140615,ArgumentsUsed,0
140615,Discriminating,0
140615,Inappropriate,0
140615,OffTopic,0
140615,PersonalStories,0
140615,PossiblyFeedback,0
140615,SentimentNegative,1
140615,SentimentNeutral,0
140615,SentimentPositive,0
140616,ArgumentsUsed,0
140616,Discriminating,0
140616,Inappropriate,0
140616,OffTopic,0
140616,PersonalStories,0
140616,PossiblyFeedback,0
140616,SentimentNegative,1
140616,SentimentNeutral,0
140616,SentimentPositive,0
140617,ArgumentsUsed,0
140617,Discriminating,0
140617,Inappropriate,0
140617,OffTopic,0
140617,PersonalStories,1
140617,PossiblyFeedback,0
140617,SentimentNegative,1
140617,SentimentNeutral,0
140617,SentimentPositive,0
140618,ArgumentsUsed,0
140618,Discriminating,0
140618,Inappropriate,0
140618,OffTopic,0
140618,PersonalStories,0
140618,PossiblyFeedback,0
140618,SentimentNegative,1
140618,SentimentNeutral,0
140618,SentimentPositive,0
140619,ArgumentsUsed,0
140619,Discriminating,0
140619,Inappropriate,0
140619,OffTopic,0
140619,PersonalStories,0
140619,PossiblyFeedback,0
140619,SentimentNegative,0
140619,SentimentNeutral,1
140619,SentimentPositive,0
140620,ArgumentsUsed,0
140620,Discriminating,1
140620,Inappropriate,0
140620,OffTopic,0
140620,PersonalStories,0
140620,PossiblyFeedback,0
140620,SentimentNegative,1
140620,SentimentNeutral,0
140620,SentimentPositive,0
140621,ArgumentsUsed,0
140621,Discriminating,0
140621,Inappropriate,0
140621,OffTopic,0
140621,PersonalStories,0
140621,PossiblyFeedback,0
140621,SentimentNegative,1
140621,SentimentNeutral,0
140621,SentimentPositive,0
140622,ArgumentsUsed,0
140622,Discriminating,0
140622,Inappropriate,0
140622,OffTopic,0
140622,PersonalStories,0
140622,PossiblyFeedback,0
140622,SentimentNegative,1
140622,SentimentNeutral,0
140622,SentimentPositive,0
140623,ArgumentsUsed,0
140623,Discriminating,0
140623,Inappropriate,0
140623,OffTopic,0
140623,PersonalStories,0
140623,PossiblyFeedback,0
140623,SentimentNegative,1
140623,SentimentNeutral,0
140623,SentimentPositive,0
140624,ArgumentsUsed,0
140624,Discriminating,0
140624,Inappropriate,0
140624,OffTopic,0
140624,PersonalStories,0
140624,PossiblyFeedback,0
140624,SentimentNegative,1
140624,SentimentNeutral,0
140624,SentimentPositive,0
140625,ArgumentsUsed,0
140625,Discriminating,0
140625,Inappropriate,0
140625,OffTopic,0
140625,PersonalStories,0
140625,PossiblyFeedback,0
140625,SentimentNegative,1
140625,SentimentNeutral,0
140625,SentimentPositive,0
140626,ArgumentsUsed,1
140626,Discriminating,0
140626,Inappropriate,0
140626,OffTopic,0
140626,PersonalStories,0
140626,PossiblyFeedback,0
140626,SentimentNegative,0
140626,SentimentNeutral,1
140626,SentimentPositive,0
140627,ArgumentsUsed,0
140627,Discriminating,0
140627,Inappropriate,0
140627,OffTopic,0
140627,PersonalStories,0
140627,PossiblyFeedback,0
140627,SentimentNegative,1
140627,SentimentNeutral,0
140627,SentimentPositive,0
140628,ArgumentsUsed,0
140628,Discriminating,0
140628,Inappropriate,0
140628,OffTopic,1
140628,PersonalStories,0
140628,PossiblyFeedback,0
140628,SentimentNegative,1
140628,SentimentNeutral,0
140628,SentimentPositive,0
140629,ArgumentsUsed,0
140629,Discriminating,0
140629,Inappropriate,0
140629,OffTopic,0
140629,PersonalStories,0
140629,PossiblyFeedback,0
140629,SentimentNegative,1
140629,SentimentNeutral,0
140629,SentimentPositive,0
140630,ArgumentsUsed,0
140630,Discriminating,0
140630,Inappropriate,1
140630,OffTopic,0
140630,PersonalStories,0
140630,PossiblyFeedback,0
140630,SentimentNegative,1
140630,SentimentNeutral,0
140630,SentimentPositive,0
140631,ArgumentsUsed,0
140631,Discriminating,0
140631,Inappropriate,0
140631,OffTopic,0
140631,PersonalStories,0
140631,PossiblyFeedback,0
140631,SentimentNegative,1
140631,SentimentNeutral,0
140631,SentimentPositive,0
140632,ArgumentsUsed,0
140632,Discriminating,0
140632,Inappropriate,0
140632,OffTopic,0
140632,PersonalStories,0
140632,PossiblyFeedback,0
140632,SentimentNegative,1
140632,SentimentNeutral,0
140632,SentimentPositive,0
140633,ArgumentsUsed,0
140633,Discriminating,0
140633,Inappropriate,0
140633,OffTopic,0
140633,PersonalStories,0
140633,PossiblyFeedback,0
140633,SentimentNegative,0
140633,SentimentNeutral,1
140633,SentimentPositive,0
140634,ArgumentsUsed,0
140634,Discriminating,0
140634,Inappropriate,0
140634,OffTopic,0
140634,PersonalStories,0
140634,PossiblyFeedback,0
140634,SentimentNegative,1
140634,SentimentNeutral,0
140634,SentimentPositive,0
140635,ArgumentsUsed,0
140635,Discriminating,0
140635,Inappropriate,0
140635,OffTopic,0
140635,PersonalStories,0
140635,PossiblyFeedback,0
140635,SentimentNegative,0
140635,SentimentNeutral,1
140635,SentimentPositive,0
140636,ArgumentsUsed,0
140636,Discriminating,0
140636,Inappropriate,0
140636,OffTopic,0
140636,PersonalStories,0
140636,PossiblyFeedback,0
140636,SentimentNegative,1
140636,SentimentNeutral,0
140636,SentimentPositive,0
140637,ArgumentsUsed,0
140637,Discriminating,0
140637,Inappropriate,0
140637,OffTopic,0
140637,PersonalStories,0
140637,PossiblyFeedback,0
140637,SentimentNegative,1
140637,SentimentNeutral,0
140637,SentimentPositive,0
140638,ArgumentsUsed,0
140638,Discriminating,0
140638,Inappropriate,0
140638,OffTopic,0
140638,PersonalStories,0
140638,PossiblyFeedback,0
140638,SentimentNegative,0
140638,SentimentNeutral,1
140638,SentimentPositive,0
140639,ArgumentsUsed,0
140639,Discriminating,0
140639,Inappropriate,0
140639,OffTopic,0
140639,PersonalStories,0
140639,PossiblyFeedback,0
140639,SentimentNegative,0
140639,SentimentNeutral,1
140639,SentimentPositive,0
140640,ArgumentsUsed,0
140640,Discriminating,0
140640,Inappropriate,0
140640,OffTopic,0
140640,PersonalStories,0
140640,PossiblyFeedback,0
140640,SentimentNegative,1
140640,SentimentNeutral,0
140640,SentimentPositive,0
140641,ArgumentsUsed,0
140641,Discriminating,0
140641,Inappropriate,0
140641,OffTopic,0
140641,PersonalStories,0
140641,PossiblyFeedback,0
140641,SentimentNegative,0
140641,SentimentNeutral,1
140641,SentimentPositive,0
140642,ArgumentsUsed,0
140642,Discriminating,1
140642,Inappropriate,0
140642,OffTopic,0
140642,PersonalStories,0
140642,PossiblyFeedback,0
140642,SentimentNegative,1
140642,SentimentNeutral,0
140642,SentimentPositive,0
140643,ArgumentsUsed,0
140643,Discriminating,0
140643,Inappropriate,0
140643,OffTopic,1
140643,PersonalStories,0
140643,PossiblyFeedback,0
140643,SentimentNegative,1
140643,SentimentNeutral,0
140643,SentimentPositive,0
140644,ArgumentsUsed,1
140644,Discriminating,0
140644,Inappropriate,0
140644,OffTopic,0
140644,PersonalStories,0
140644,PossiblyFeedback,0
140644,SentimentNegative,0
140644,SentimentNeutral,1
140644,SentimentPositive,0
140645,ArgumentsUsed,0
140645,Discriminating,0
140645,Inappropriate,0
140645,OffTopic,1
140645,PersonalStories,0
140645,PossiblyFeedback,0
140645,SentimentNegative,1
140645,SentimentNeutral,0
140645,SentimentPositive,0
140646,ArgumentsUsed,0
140646,Discriminating,0
140646,Inappropriate,0
140646,OffTopic,0
140646,PersonalStories,0
140646,PossiblyFeedback,0
140646,SentimentNegative,0
140646,SentimentNeutral,1
140646,SentimentPositive,0
140647,ArgumentsUsed,0
140647,Discriminating,0
140647,Inappropriate,0
140647,OffTopic,0
140647,PersonalStories,0
140647,PossiblyFeedback,0
140647,SentimentNegative,1
140647,SentimentNeutral,0
140647,SentimentPositive,0
140648,ArgumentsUsed,0
140648,Discriminating,0
140648,Inappropriate,0
140648,OffTopic,0
140648,PersonalStories,0
140648,PossiblyFeedback,0
140648,SentimentNegative,1
140648,SentimentNeutral,0
140648,SentimentPositive,0
140649,ArgumentsUsed,0
140649,Discriminating,0
140649,Inappropriate,1
140649,OffTopic,0
140649,PersonalStories,0
140649,PossiblyFeedback,0
140649,SentimentNegative,1
140649,SentimentNeutral,0
140649,SentimentPositive,0
140650,ArgumentsUsed,0
140650,Discriminating,0
140650,Inappropriate,0
140650,OffTopic,0
140650,PersonalStories,0
140650,PossiblyFeedback,1
140650,SentimentNegative,1
140650,SentimentNeutral,0
140650,SentimentPositive,0
140651,ArgumentsUsed,0
140651,Discriminating,0
140651,Inappropriate,0
140651,OffTopic,0
140651,PersonalStories,0
140651,PossiblyFeedback,0
140651,SentimentNegative,0
140651,SentimentNeutral,1
140651,SentimentPositive,0
140652,ArgumentsUsed,0
140652,Discriminating,0
140652,Inappropriate,0
140652,OffTopic,0
140652,PersonalStories,0
140652,PossiblyFeedback,0
140652,SentimentNegative,0
140652,SentimentNeutral,1
140652,SentimentPositive,0
140653,ArgumentsUsed,0
140653,Discriminating,0
140653,Inappropriate,0
140653,OffTopic,0
140653,PersonalStories,1
140653,PossiblyFeedback,0
140653,SentimentNegative,0
140653,SentimentNeutral,1
140653,SentimentPositive,0
140654,ArgumentsUsed,0
140654,Discriminating,0
140654,Inappropriate,0
140654,OffTopic,0
140654,PersonalStories,0
140654,PossiblyFeedback,0
140654,SentimentNegative,1
140654,SentimentNeutral,0
140654,SentimentPositive,0
140655,ArgumentsUsed,0
140655,Discriminating,1
140655,Inappropriate,1
140655,OffTopic,0
140655,PersonalStories,0
140655,PossiblyFeedback,0
140655,SentimentNegative,1
140655,SentimentNeutral,0
140655,SentimentPositive,0
140656,ArgumentsUsed,0
140656,Discriminating,0
140656,Inappropriate,0
140656,OffTopic,0
140656,PersonalStories,1
140656,PossiblyFeedback,0
140656,SentimentNegative,0
140656,SentimentNeutral,1
140656,SentimentPositive,0
140657,ArgumentsUsed,0
140657,Discriminating,0
140657,Inappropriate,0
140657,OffTopic,0
140657,PersonalStories,0
140657,PossiblyFeedback,0
140657,SentimentNegative,1
140657,SentimentNeutral,0
140657,SentimentPositive,0
140658,ArgumentsUsed,0
140658,Discriminating,0
140658,Inappropriate,0
140658,OffTopic,0
140658,PersonalStories,0
140658,PossiblyFeedback,0
140658,SentimentNegative,1
140658,SentimentNeutral,0
140658,SentimentPositive,0
140659,ArgumentsUsed,0
140659,Discriminating,0
140659,Inappropriate,0
140659,OffTopic,1
140659,PersonalStories,0
140659,PossiblyFeedback,0
140659,SentimentNegative,1
140659,SentimentNeutral,0
140659,SentimentPositive,0
140660,ArgumentsUsed,0
140660,Discriminating,0
140660,Inappropriate,0
140660,OffTopic,0
140660,PersonalStories,0
140660,PossiblyFeedback,0
140660,SentimentNegative,1
140660,SentimentNeutral,0
140660,SentimentPositive,0
140661,ArgumentsUsed,0
140661,Discriminating,0
140661,Inappropriate,0
140661,OffTopic,0
140661,PersonalStories,0
140661,PossiblyFeedback,0
140661,SentimentNegative,1
140661,SentimentNeutral,0
140661,SentimentPositive,0
140662,ArgumentsUsed,0
140662,Discriminating,0
140662,Inappropriate,0
140662,OffTopic,0
140662,PersonalStories,0
140662,PossiblyFeedback,0
140662,SentimentNegative,1
140662,SentimentNeutral,0
140662,SentimentPositive,0
140663,ArgumentsUsed,0
140663,Discriminating,0
140663,Inappropriate,0
140663,OffTopic,0
140663,PersonalStories,0
140663,PossiblyFeedback,0
140663,SentimentNegative,1
140663,SentimentNeutral,0
140663,SentimentPositive,0
140664,ArgumentsUsed,0
140664,Discriminating,0
140664,Inappropriate,1
140664,OffTopic,0
140664,PersonalStories,0
140664,PossiblyFeedback,0
140664,SentimentNegative,1
140664,SentimentNeutral,0
140664,SentimentPositive,0
140665,ArgumentsUsed,0
140665,Discriminating,1
140665,Inappropriate,0
140665,OffTopic,0
140665,PersonalStories,0
140665,PossiblyFeedback,0
140665,SentimentNegative,1
140665,SentimentNeutral,0
140665,SentimentPositive,0
140666,ArgumentsUsed,0
140666,Discriminating,0
140666,Inappropriate,0
140666,OffTopic,0
140666,PersonalStories,0
140666,PossiblyFeedback,0
140666,SentimentNegative,1
140666,SentimentNeutral,0
140666,SentimentPositive,0
140667,ArgumentsUsed,0
140667,Discriminating,0
140667,Inappropriate,1
140667,OffTopic,0
140667,PersonalStories,0
140667,PossiblyFeedback,0
140667,SentimentNegative,1
140667,SentimentNeutral,0
140667,SentimentPositive,0
140668,ArgumentsUsed,0
140668,Discriminating,0
140668,Inappropriate,0
140668,OffTopic,0
140668,PersonalStories,0
140668,PossiblyFeedback,0
140668,SentimentNegative,0
140668,SentimentNeutral,1
140668,SentimentPositive,0
140669,ArgumentsUsed,0
140669,Discriminating,0
140669,Inappropriate,1
140669,OffTopic,0
140669,PersonalStories,0
140669,PossiblyFeedback,0
140669,SentimentNegative,1
140669,SentimentNeutral,0
140669,SentimentPositive,0
140670,ArgumentsUsed,0
140670,Discriminating,0
140670,Inappropriate,0
140670,OffTopic,1
140670,PersonalStories,0
140670,PossiblyFeedback,0
140670,SentimentNegative,1
140670,SentimentNeutral,0
140670,SentimentPositive,0
140671,ArgumentsUsed,0
140671,Discriminating,0
140671,Inappropriate,0
140671,OffTopic,0
140671,PersonalStories,0
140671,PossiblyFeedback,0
140671,SentimentNegative,1
140671,SentimentNeutral,0
140671,SentimentPositive,0
140672,ArgumentsUsed,0
140672,Discriminating,0
140672,Inappropriate,0
140672,OffTopic,0
140672,PersonalStories,0
140672,PossiblyFeedback,0
140672,SentimentNegative,1
140672,SentimentNeutral,0
140672,SentimentPositive,0
140673,ArgumentsUsed,0
140673,Discriminating,0
140673,Inappropriate,0
140673,OffTopic,0
140673,PersonalStories,0
140673,PossiblyFeedback,0
140673,SentimentNegative,1
140673,SentimentNeutral,0
140673,SentimentPositive,0
140674,ArgumentsUsed,0
140674,Discriminating,0
140674,Inappropriate,0
140674,OffTopic,0
140674,PersonalStories,0
140674,PossiblyFeedback,0
140674,SentimentNegative,1
140674,SentimentNeutral,0
140674,SentimentPositive,0
140675,ArgumentsUsed,0
140675,Discriminating,0
140675,Inappropriate,0
140675,OffTopic,0
140675,PersonalStories,0
140675,PossiblyFeedback,0
140675,SentimentNegative,1
140675,SentimentNeutral,0
140675,SentimentPositive,0
140676,ArgumentsUsed,0
140676,Discriminating,0
140676,Inappropriate,0
140676,OffTopic,0
140676,PersonalStories,0
140676,PossiblyFeedback,0
140676,SentimentNegative,1
140676,SentimentNeutral,0
140676,SentimentPositive,0
140677,ArgumentsUsed,0
140677,Discriminating,0
140677,Inappropriate,0
140677,OffTopic,0
140677,PersonalStories,0
140677,PossiblyFeedback,0
140677,SentimentNegative,1
140677,SentimentNeutral,0
140677,SentimentPositive,0
140678,ArgumentsUsed,0
140678,Discriminating,0
140678,Inappropriate,0
140678,OffTopic,0
140678,PersonalStories,0
140678,PossiblyFeedback,0
140678,SentimentNegative,1
140678,SentimentNeutral,0
140678,SentimentPositive,0
140679,ArgumentsUsed,0
140679,Discriminating,0
140679,Inappropriate,0
140679,OffTopic,0
140679,PersonalStories,0
140679,PossiblyFeedback,0
140679,SentimentNegative,1
140679,SentimentNeutral,0
140679,SentimentPositive,0
140680,ArgumentsUsed,0
140680,Discriminating,0
140680,Inappropriate,0
140680,OffTopic,0
140680,PersonalStories,0
140680,PossiblyFeedback,0
140680,SentimentNegative,1
140680,SentimentNeutral,0
140680,SentimentPositive,0
140681,ArgumentsUsed,1
140681,Discriminating,0
140681,Inappropriate,0
140681,OffTopic,0
140681,PersonalStories,0
140681,PossiblyFeedback,0
140681,SentimentNegative,1
140681,SentimentNeutral,0
140681,SentimentPositive,0
140682,ArgumentsUsed,0
140682,Discriminating,0
140682,Inappropriate,0
140682,OffTopic,0
140682,PersonalStories,0
140682,PossiblyFeedback,0
140682,SentimentNegative,1
140682,SentimentNeutral,0
140682,SentimentPositive,0
140683,ArgumentsUsed,0
140683,Discriminating,0
140683,Inappropriate,0
140683,OffTopic,0
140683,PersonalStories,0
140683,PossiblyFeedback,0
140683,SentimentNegative,0
140683,SentimentNeutral,1
140683,SentimentPositive,0
140684,ArgumentsUsed,0
140684,Discriminating,1
140684,Inappropriate,0
140684,OffTopic,0
140684,PersonalStories,0
140684,PossiblyFeedback,0
140684,SentimentNegative,1
140684,SentimentNeutral,0
140684,SentimentPositive,0
142230,PossiblyFeedback,1
146210,PossiblyFeedback,1
146211,ArgumentsUsed,1
146211,Discriminating,0
146211,Inappropriate,0
146211,OffTopic,1
146211,PersonalStories,0
146211,PossiblyFeedback,0
146211,SentimentNegative,0
146211,SentimentNeutral,1
146211,SentimentPositive,0
148461,ArgumentsUsed,0
148461,Discriminating,0
148461,Inappropriate,0
148461,OffTopic,0
148461,PersonalStories,0
148461,PossiblyFeedback,0
148461,SentimentNegative,1
148461,SentimentNeutral,0
148461,SentimentPositive,0
148473,ArgumentsUsed,0
148473,Discriminating,1
148473,Inappropriate,1
148473,OffTopic,1
148473,PersonalStories,0
148473,PossiblyFeedback,0
148473,SentimentNegative,1
148473,SentimentNeutral,0
148473,SentimentPositive,0
148490,PossiblyFeedback,0
148501,ArgumentsUsed,0
148501,Discriminating,0
148501,Inappropriate,0
148501,OffTopic,0
148501,PersonalStories,0
148501,PossiblyFeedback,0
148501,SentimentNegative,0
148501,SentimentNeutral,1
148501,SentimentPositive,0
148705,PossiblyFeedback,0
150876,PossiblyFeedback,0
151071,ArgumentsUsed,0
151071,Discriminating,0
151071,Inappropriate,0
151071,OffTopic,0
151071,PersonalStories,0
151071,PossiblyFeedback,0
151071,SentimentNegative,0
151071,SentimentNeutral,1
151071,SentimentPositive,0
151526,PossiblyFeedback,1
151530,ArgumentsUsed,0
151530,Discriminating,0
151530,Inappropriate,0
151530,OffTopic,1
151530,PersonalStories,0
151530,PossiblyFeedback,0
151530,SentimentNegative,0
151530,SentimentNeutral,1
151530,SentimentPositive,0
151535,PossiblyFeedback,0
151757,PossiblyFeedback,1
152417,ArgumentsUsed,0
152417,Discriminating,0
152417,Inappropriate,0
152417,OffTopic,0
152417,PersonalStories,0
152417,PossiblyFeedback,0
152417,SentimentNegative,0
152417,SentimentNeutral,1
152417,SentimentPositive,0
152482,PossiblyFeedback,1
155378,ArgumentsUsed,1
155378,Discriminating,0
155378,Inappropriate,0
155378,OffTopic,0
155378,PersonalStories,0
155378,PossiblyFeedback,0
155378,SentimentNegative,0
155378,SentimentNeutral,1
155378,SentimentPositive,0
155480,PossiblyFeedback,1
155993,PossiblyFeedback,1
158248,PossiblyFeedback,1
160289,ArgumentsUsed,0
160289,Discriminating,0
160289,Inappropriate,0
160289,OffTopic,0
160289,PersonalStories,0
160289,PossiblyFeedback,0
160289,SentimentNegative,0
160289,SentimentNeutral,1
160289,SentimentPositive,0
160518,ArgumentsUsed,0
160518,Discriminating,0
160518,Inappropriate,0
160518,OffTopic,0
160518,PersonalStories,0
160518,PossiblyFeedback,0
160518,SentimentNegative,0
160518,SentimentNeutral,1
160518,SentimentPositive,0
161740,ArgumentsUsed,0
161740,Discriminating,0
161740,Inappropriate,1
161740,OffTopic,1
161740,PersonalStories,0
161740,PossiblyFeedback,0
161740,SentimentNegative,1
161740,SentimentNeutral,0
161740,SentimentPositive,0
162408,ArgumentsUsed,1
162408,Discriminating,0
162408,Inappropriate,0
162408,OffTopic,0
162408,PersonalStories,1
162408,PossiblyFeedback,0
162408,SentimentNegative,0
162408,SentimentNeutral,1
162408,SentimentPositive,0
162566,PossiblyFeedback,0
162579,ArgumentsUsed,0
162579,Discriminating,0
162579,Inappropriate,0
162579,OffTopic,1
162579,PersonalStories,0
162579,PossiblyFeedback,0
162579,SentimentNegative,1
162579,SentimentNeutral,0
162579,SentimentPositive,0
162598,PossiblyFeedback,1
162602,PossiblyFeedback,1
163342,PossiblyFeedback,1
163941,ArgumentsUsed,0
163941,Discriminating,0
