ID_Post,Category,Fold
76977,Discriminating,1
76979,Discriminating,1
76980,Discriminating,1
76981,Discriminating,1
76987,Discriminating,1
76988,Discriminating,1
76989,Discriminating,1
76990,Discriminating,1
76991,Discriminating,1
76992,Discriminating,1
76994,Discriminating,1
77237,Discriminating,1
82337,Discriminating,1
83902,Discriminating,1
84152,Discriminating,1
91924,Discriminating,1
91932,Discriminating,1
93380,Discriminating,1
94274,Discriminating,1
95102,Discriminating,1
97906,Discriminating,1
98551,Discriminating,1
99395,Discriminating,1
101264,Discriminating,1
104244,Discriminating,1
104250,Discriminating,1
104270,Discriminating,1
105504,Discriminating,1
106232,Discriminating,1
107100,Discriminating,1
107312,Discriminating,1
108963,Discriminating,1
108990,Discriminating,1
109007,Discriminating,1
110246,Discriminating,1
111279,Discriminating,1
113026,Discriminating,1
114315,Discriminating,1
117857,Discriminating,1
117952,Discriminating,1
117953,Discriminating,1
118086,Discriminating,1
118246,Discriminating,1
118474,Discriminating,1
122905,Discriminating,1
123204,Discriminating,1
124072,Discriminating,1
124073,Discriminating,1
124074,Discriminating,1
124075,Discriminating,1
124076,Discriminating,1
124077,Discriminating,1
124078,Discriminating,1
124079,Discriminating,1
124080,Discriminating,1
124081,Discriminating,1
124082,Discriminating,1
124083,Discriminating,1
124084,Discriminating,1
124085,Discriminating,1
124086,Discriminating,1
124087,Discriminating,1
124088,Discriminating,1
124089,Discriminating,1
124090,Discriminating,1
124091,Discriminating,1
124092,Discriminating,1
124094,Discriminating,1
124095,Discriminating,1
124096,Discriminating,1
124097,Discriminating,1
124098,Discriminating,1
124099,Discriminating,1
124100,Discriminating,1
124101,Discriminating,1
124103,Discriminating,1
124104,Discriminating,1
124105,Discriminating,1
124106,Discriminating,1
124107,Discriminating,1
124109,Discriminating,1
124110,Discriminating,1
124111,Discriminating,1
124112,Discriminating,1
124113,Discriminating,1
124114,Discriminating,1
124115,Discriminating,1
124116,Discriminating,1
124117,Discriminating,1
124119,Discriminating,1
124120,Discriminating,1
124121,Discriminating,1
124122,Discriminating,1
124123,Discriminating,1
124124,Discriminating,1
124125,Discriminating,1
124126,Discriminating,1
124128,Discriminating,1
124130,Discriminating,1
124131,Discriminating,1
124133,Discriminating,1
124134,Discriminating,1
124135,Discriminating,1
124136,Discriminating,1
124137,Discriminating,1
124138,Discriminating,1
124140,Discriminating,1
124141,Discriminating,1
124142,Discriminating,1
124143,Discriminating,1
124144,Discriminating,1
124145,Discriminating,1
124146,Discriminating,1
124147,Discriminating,1
124148,Discriminating,1
124149,Discriminating,1
124150,Discriminating,1
124151,Discriminating,1
124152,Discriminating,1
124153,Discriminating,1
124154,Discriminating,1
124155,Discriminating,1
124156,Discriminating,1
124157,Discriminating,1
124158,Discriminating,1
124160,Discriminating,1
124161,Discriminating,1
124162,Discriminating,1
124163,Discriminating,1
124164,Discriminating,1
124166,Discriminating,1
124167,Discriminating,1
124168,Discriminating,1
124169,Discriminating,1
124171,Discriminating,1
124173,Discriminating,1
124175,Discriminating,1
124176,Discriminating,1
124177,Discriminating,1
124178,Discriminating,1
124179,Discriminating,1
124180,Discriminating,1
124181,Discriminating,1
124182,Discriminating,1
124183,Discriminating,1
124184,Discriminating,1
124185,Discriminating,1
124186,Discriminating,1
124187,Discriminating,1
124188,Discriminating,1
124189,Discriminating,1
124190,Discriminating,1
124191,Discriminating,1
124192,Discriminating,1
124194,Discriminating,1
124195,Discriminating,1
124196,Discriminating,1
124197,Discriminating,1
124198,Discriminating,1
124199,Discriminating,1
124200,Discriminating,1
124201,Discriminating,1
124202,Discriminating,1
124203,Discriminating,1
124204,Discriminating,1
124207,Discriminating,1
124208,Discriminating,1
124209,Discriminating,1
124210,Discriminating,1
124211,Discriminating,1
124212,Discriminating,1
124215,Discriminating,1
124216,Discriminating,1
124217,Discriminating,1
124218,Discriminating,1
124219,Discriminating,1
124220,Discriminating,1
76937,Discriminating,2
76938,Discriminating,2
76941,Discriminating,2
76944,Discriminating,2
76946,Discriminating,2
76950,Discriminating,2
76951,Discriminating,2
76953,Discriminating,2
76958,Discriminating,2
76960,Discriminating,2
76963,Discriminating,2
76964,Discriminating,2
76967,Discriminating,2
76978,Discriminating,2
76982,Discriminating,2
76983,Discriminating,2
76984,Discriminating,2
76985,Discriminating,2
76986,Discriminating,2
76993,Discriminating,2
77217,Discriminating,2
117931,Discriminating,2
124093,Discriminating,2
124102,Discriminating,2
124108,Discriminating,2
124118,Discriminating,2
124127,Discriminating,2
124129,Discriminating,2
124132,Discriminating,2
124221,Discriminating,2
124222,Discriminating,2
124223,Discriminating,2
124224,Discriminating,2
124225,Discriminating,2
124226,Discriminating,2
124227,Discriminating,2
124228,Discriminating,2
124229,Discriminating,2
124230,Discriminating,2
124231,Discriminating,2
124232,Discriminating,2
124233,Discriminating,2
124234,Discriminating,2
124235,Discriminating,2
124236,Discriminating,2
124237,Discriminating,2
124238,Discriminating,2
124239,Discriminating,2
124241,Discriminating,2
124242,Discriminating,2
124243,Discriminating,2
124244,Discriminating,2
124245,Discriminating,2
124246,Discriminating,2
124247,Discriminating,2
124248,Discriminating,2
124249,Discriminating,2
124250,Discriminating,2
124251,Discriminating,2
124252,Discriminating,2
124253,Discriminating,2
124254,Discriminating,2
124255,Discriminating,2
124256,Discriminating,2
124257,Discriminating,2
124258,Discriminating,2
124259,Discriminating,2
124260,Discriminating,2
124261,Discriminating,2
124262,Discriminating,2
124263,Discriminating,2
124264,Discriminating,2
124265,Discriminating,2
124266,Discriminating,2
124267,Discriminating,2
124268,Discriminating,2
124269,Discriminating,2
124270,Discriminating,2
124271,Discriminating,2
124272,Discriminating,2
124274,Discriminating,2
124275,Discriminating,2
124276,Discriminating,2
124277,Discriminating,2
124278,Discriminating,2
124279,Discriminating,2
124280,Discriminating,2
124281,Discriminating,2
124283,Discriminating,2
124284,Discriminating,2
124285,Discriminating,2
124286,Discriminating,2
124287,Discriminating,2
124288,Discriminating,2
124289,Discriminating,2
124290,Discriminating,2
124291,Discriminating,2
124292,Discriminating,2
124293,Discriminating,2
124295,Discriminating,2
124296,Discriminating,2
124297,Discriminating,2
124298,Discriminating,2
124299,Discriminating,2
124300,Discriminating,2
124301,Discriminating,2
124303,Discriminating,2
124304,Discriminating,2
124305,Discriminating,2
124306,Discriminating,2
124307,Discriminating,2
124308,Discriminating,2
124309,Discriminating,2
124310,Discriminating,2
124311,Discriminating,2
124312,Discriminating,2
124313,Discriminating,2
124314,Discriminating,2
124315,Discriminating,2
124316,Discriminating,2
124317,Discriminating,2
124318,Discriminating,2
124319,Discriminating,2
124320,Discriminating,2
124321,Discriminating,2
124322,Discriminating,2
124323,Discriminating,2
124324,Discriminating,2
124325,Discriminating,2
124326,Discriminating,2
124327,Discriminating,2
124328,Discriminating,2
124329,Discriminating,2
124330,Discriminating,2
124331,Discriminating,2
124332,Discriminating,2
124333,Discriminating,2
124334,Discriminating,2
124335,Discriminating,2
124336,Discriminating,2
124337,Discriminating,2
124338,Discriminating,2
124339,Discriminating,2
124340,Discriminating,2
124341,Discriminating,2
124342,Discriminating,2
124343,Discriminating,2
124344,Discriminating,2
124345,Discriminating,2
124346,Discriminating,2
124347,Discriminating,2
124348,Discriminating,2
124349,Discriminating,2
124350,Discriminating,2
124351,Discriminating,2
124352,Discriminating,2
124353,Discriminating,2
124354,Discriminating,2
124355,Discriminating,2
124356,Discriminating,2
124357,Discriminating,2
124358,Discriminating,2
124359,Discriminating,2
124360,Discriminating,2
124361,Discriminating,2
124362,Discriminating,2
124363,Discriminating,2
124364,Discriminating,2
124367,Discriminating,2
124368,Discriminating,2
124369,Discriminating,2
124370,Discriminating,2
124371,Discriminating,2
124373,Discriminating,2
124374,Discriminating,2
124375,Discriminating,2
124376,Discriminating,2
124377,Discriminating,2
124378,Discriminating,2
124379,Discriminating,2
124382,Discriminating,2
124383,Discriminating,2
124384,Discriminating,2
124385,Discriminating,2
124386,Discriminating,2
124387,Discriminating,2
124388,Discriminating,2
124389,Discriminating,2
124390,Discriminating,2
124392,Discriminating,2
124393,Discriminating,2
124394,Discriminating,2
124395,Discriminating,2
124396,Discriminating,2
124398,Discriminating,2
124399,Discriminating,2
124400,Discriminating,2
124401,Discriminating,2
124402,Discriminating,2
124403,Discriminating,2
124404,Discriminating,2
124405,Discriminating,2
124406,Discriminating,2
124407,Discriminating,2
124408,Discriminating,2
124409,Discriminating,2
124410,Discriminating,2
124411,Discriminating,2
124412,Discriminating,2
124413,Discriminating,2
124414,Discriminating,2
124415,Discriminating,2
124416,Discriminating,2
124417,Discriminating,2
124418,Discriminating,2
124419,Discriminating,2
124420,Discriminating,2
124421,Discriminating,2
124422,Discriminating,2
124423,Discriminating,2
124424,Discriminating,2
124425,Discriminating,2
124426,Discriminating,2
124427,Discriminating,2
124428,Discriminating,2
124429,Discriminating,2
124430,Discriminating,2
124431,Discriminating,2
124432,Discriminating,2
124433,Discriminating,2
124434,Discriminating,2
124435,Discriminating,2
124436,Discriminating,2
124437,Discriminating,2
124438,Discriminating,2
124439,Discriminating,2
124440,Discriminating,2
124441,Discriminating,2
124443,Discriminating,2
124444,Discriminating,2
124445,Discriminating,2
124446,Discriminating,2
124447,Discriminating,2
124448,Discriminating,2
124449,Discriminating,2
124450,Discriminating,2
124451,Discriminating,2
124452,Discriminating,2
124453,Discriminating,2
124454,Discriminating,2
124455,Discriminating,2
124456,Discriminating,2
124457,Discriminating,2
124458,Discriminating,2
124460,Discriminating,2
124461,Discriminating,2
124462,Discriminating,2
124463,Discriminating,2
124464,Discriminating,2
124465,Discriminating,2
124466,Discriminating,2
124467,Discriminating,2
124468,Discriminating,2
124469,Discriminating,2
124470,Discriminating,2
124471,Discriminating,2
124472,Discriminating,2
124473,Discriminating,2
124474,Discriminating,2
124475,Discriminating,2
124476,Discriminating,2
124477,Discriminating,2
124478,Discriminating,2
124479,Discriminating,2
124480,Discriminating,2
124481,Discriminating,2
124482,Discriminating,2
124483,Discriminating,2
124484,Discriminating,2
124485,Discriminating,2
124486,Discriminating,2
124487,Discriminating,2
124488,Discriminating,2
124489,Discriminating,2
124490,Discriminating,2
124491,Discriminating,2
124493,Discriminating,2
124494,Discriminating,2
124495,Discriminating,2
124496,Discriminating,2
124497,Discriminating,2
124498,Discriminating,2
124499,Discriminating,2
124500,Discriminating,2
124501,Discriminating,2
124502,Discriminating,2
124504,Discriminating,2
124505,Discriminating,2
124506,Discriminating,2
124507,Discriminating,2
124508,Discriminating,2
124509,Discriminating,2
124510,Discriminating,2
124511,Discriminating,2
124512,Discriminating,2
124513,Discriminating,2
124514,Discriminating,2
124515,Discriminating,2
124516,Discriminating,2
124518,Discriminating,2
124519,Discriminating,2
124520,Discriminating,2
124521,Discriminating,2
124522,Discriminating,2
124523,Discriminating,2
124524,Discriminating,2
124525,Discriminating,2
124526,Discriminating,2
124527,Discriminating,2
124529,Discriminating,2
124530,Discriminating,2
124531,Discriminating,2
124532,Discriminating,2
124533,Discriminating,2
124534,Discriminating,2
124535,Discriminating,2
124536,Discriminating,2
124537,Discriminating,2
124538,Discriminating,2
124539,Discriminating,2
124540,Discriminating,2
124541,Discriminating,2
124542,Discriminating,2
124543,Discriminating,2
124544,Discriminating,2
124545,Discriminating,2
124546,Discriminating,2
124547,Discriminating,2
124548,Discriminating,2
124549,Discriminating,2
124550,Discriminating,2
124551,Discriminating,2
124552,Discriminating,2
124553,Discriminating,2
124554,Discriminating,2
124555,Discriminating,2
124556,Discriminating,2
124557,Discriminating,2
124558,Discriminating,2
124559,Discriminating,2
124560,Discriminating,2
124561,Discriminating,2
124563,Discriminating,2
124564,Discriminating,2
124565,Discriminating,2
124566,Discriminating,2
124567,Discriminating,2
124568,Discriminating,2
124569,Discriminating,2
124571,Discriminating,2
124572,Discriminating,2
124139,Discriminating,3
124159,Discriminating,3
124165,Discriminating,3
124170,Discriminating,3
124172,Discriminating,3
124174,Discriminating,3
124193,Discriminating,3
124205,Discriminating,3
124206,Discriminating,3
124213,Discriminating,3
124214,Discriminating,3
124240,Discriminating,3
124273,Discriminating,3
124282,Discriminating,3
124294,Discriminating,3
124302,Discriminating,3
124365,Discriminating,3
124366,Discriminating,3
124372,Discriminating,3
124380,Discriminating,3
124381,Discriminating,3
124391,Discriminating,3
124397,Discriminating,3
124442,Discriminating,3
124459,Discriminating,3
124492,Discriminating,3
124503,Discriminating,3
124517,Discriminating,3
124573,Discriminating,3
124575,Discriminating,3
124576,Discriminating,3
124577,Discriminating,3
124578,Discriminating,3
124579,Discriminating,3
124580,Discriminating,3
124581,Discriminating,3
124583,Discriminating,3
124584,Discriminating,3
124585,Discriminating,3
124586,Discriminating,3
124587,Discriminating,3
124588,Discriminating,3
124589,Discriminating,3
124590,Discriminating,3
124591,Discriminating,3
124592,Discriminating,3
124593,Discriminating,3
124594,Discriminating,3
124595,Discriminating,3
124596,Discriminating,3
124597,Discriminating,3
124598,Discriminating,3
124599,Discriminating,3
124600,Discriminating,3
124601,Discriminating,3
124602,Discriminating,3
124603,Discriminating,3
124604,Discriminating,3
124605,Discriminating,3
124606,Discriminating,3
124607,Discriminating,3
124608,Discriminating,3
124609,Discriminating,3
124610,Discriminating,3
124612,Discriminating,3
124613,Discriminating,3
124614,Discriminating,3
124615,Discriminating,3
124616,Discriminating,3
124617,Discriminating,3
124618,Discriminating,3
124620,Discriminating,3
124626,Discriminating,3
128909,Discriminating,3
131896,Discriminating,3
131912,Discriminating,3
131918,Discriminating,3
132667,Discriminating,3
134130,Discriminating,3
135287,Discriminating,3
135437,Discriminating,3
136211,Discriminating,3
136212,Discriminating,3
136213,Discriminating,3
136214,Discriminating,3
136215,Discriminating,3
136216,Discriminating,3
136217,Discriminating,3
136218,Discriminating,3
136219,Discriminating,3
136220,Discriminating,3
136221,Discriminating,3
136222,Discriminating,3
136223,Discriminating,3
136224,Discriminating,3
136225,Discriminating,3
136226,Discriminating,3
136227,Discriminating,3
136228,Discriminating,3
136230,Discriminating,3
136231,Discriminating,3
136232,Discriminating,3
136233,Discriminating,3
136235,Discriminating,3
136236,Discriminating,3
136237,Discriminating,3
136238,Discriminating,3
136239,Discriminating,3
136240,Discriminating,3
136241,Discriminating,3
136242,Discriminating,3
136243,Discriminating,3
136244,Discriminating,3
136245,Discriminating,3
136246,Discriminating,3
136247,Discriminating,3
136248,Discriminating,3
136249,Discriminating,3
136250,Discriminating,3
136251,Discriminating,3
136252,Discriminating,3
136253,Discriminating,3
136254,Discriminating,3
136255,Discriminating,3
136256,Discriminating,3
136257,Discriminating,3
136258,Discriminating,3
136259,Discriminating,3
136260,Discriminating,3
136261,Discriminating,3
136262,Discriminating,3
136263,Discriminating,3
136264,Discriminating,3
136265,Discriminating,3
136267,Discriminating,3
136268,Discriminating,3
136269,Discriminating,3
136270,Discriminating,3
136271,Discriminating,3
136272,Discriminating,3
136273,Discriminating,3
136274,Discriminating,3
136275,Discriminating,3
136276,Discriminating,3
136277,Discriminating,3
136279,Discriminating,3
136280,Discriminating,3
136281,Discriminating,3
136282,Discriminating,3
136283,Discriminating,3
136284,Discriminating,3
136285,Discriminating,3
136286,Discriminating,3
136287,Discriminating,3
136288,Discriminating,3
136289,Discriminating,3
136290,Discriminating,3
136291,Discriminating,3
136292,Discriminating,3
136293,Discriminating,3
136294,Discriminating,3
136295,Discriminating,3
136296,Discriminating,3
136297,Discriminating,3
136299,Discriminating,3
136300,Discriminating,3
136301,Discriminating,3
136302,Discriminating,3
136303,Discriminating,3
136304,Discriminating,3
136305,Discriminating,3
136306,Discriminating,3
136307,Discriminating,3
136308,Discriminating,3
136309,Discriminating,3
136310,Discriminating,3
136311,Discriminating,3
136312,Discriminating,3
136313,Discriminating,3
136314,Discriminating,3
136315,Discriminating,3
136316,Discriminating,3
136317,Discriminating,3
136318,Discriminating,3
136319,Discriminating,3
136320,Discriminating,3
136321,Discriminating,3
136322,Discriminating,3
136323,Discriminating,3
136324,Discriminating,3
136325,Discriminating,3
136326,Discriminating,3
136327,Discriminating,3
136328,Discriminating,3
136329,Discriminating,3
136330,Discriminating,3
136331,Discriminating,3
136332,Discriminating,3
136333,Discriminating,3
136334,Discriminating,3
136335,Discriminating,3
136336,Discriminating,3
136337,Discriminating,3
136338,Discriminating,3
136339,Discriminating,3
136340,Discriminating,3
136341,Discriminating,3
136342,Discriminating,3
136343,Discriminating,3
136344,Discriminating,3
136345,Discriminating,3
136346,Discriminating,3
136347,Discriminating,3
136348,Discriminating,3
136349,Discriminating,3
136350,Discriminating,3
136351,Discriminating,3
136352,Discriminating,3
136353,Discriminating,3
136354,Discriminating,3
136355,Discriminating,3
136356,Discriminating,3
136357,Discriminating,3
136358,Discriminating,3
136359,Discriminating,3
136360,Discriminating,3
136361,Discriminating,3
136362,Discriminating,3
136363,Discriminating,3
136364,Discriminating,3
136365,Discriminating,3
136366,Discriminating,3
136367,Discriminating,3
136368,Discriminating,3
136369,Discriminating,3
136370,Discriminating,3
136371,Discriminating,3
136372,Discriminating,3
136373,Discriminating,3
136374,Discriminating,3
136375,Discriminating,3
136376,Discriminating,3
136377,Discriminating,3
136378,Discriminating,3
136379,Discriminating,3
136381,Discriminating,3
136382,Discriminating,3
136383,Discriminating,3
136384,Discriminating,3
136385,Discriminating,3
136386,Discriminating,3
136387,Discriminating,3
136388,Discriminating,3
136389,Discriminating,3
136390,Discriminating,3
136391,Discriminating,3
136392,Discriminating,3
136393,Discriminating,3
136394,Discriminating,3
136395,Discriminating,3
136396,Discriminating,3
136398,Discriminating,3
136399,Discriminating,3
136400,Discriminating,3
136401,Discriminating,3
136402,Discriminating,3
136403,Discriminating,3
136404,Discriminating,3
136405,Discriminating,3
136406,Discriminating,3
136407,Discriminating,3
136409,Discriminating,3
136410,Discriminating,3
136411,Discriminating,3
136412,Discriminating,3
136413,Discriminating,3
136414,Discriminating,3
136415,Discriminating,3
136416,Discriminating,3
136417,Discriminating,3
136418,Discriminating,3
136419,Discriminating,3
136420,Discriminating,3
136421,Discriminating,3
136422,Discriminating,3
136423,Discriminating,3
136424,Discriminating,3
136425,Discriminating,3
136426,Discriminating,3
136427,Discriminating,3
136428,Discriminating,3
136429,Discriminating,3
136430,Discriminating,3
136431,Discriminating,3
136432,Discriminating,3
136433,Discriminating,3
136434,Discriminating,3
136435,Discriminating,3
136436,Discriminating,3
136437,Discriminating,3
136438,Discriminating,3
136439,Discriminating,3
136440,Discriminating,3
136441,Discriminating,3
136442,Discriminating,3
136443,Discriminating,3
136444,Discriminating,3
136445,Discriminating,3
136446,Discriminating,3
136447,Discriminating,3
136448,Discriminating,3
136449,Discriminating,3
136450,Discriminating,3
136451,Discriminating,3
136452,Discriminating,3
136453,Discriminating,3
136454,Discriminating,3
136455,Discriminating,3
136456,Discriminating,3
136457,Discriminating,3
136458,Discriminating,3
136459,Discriminating,3
136460,Discriminating,3
136461,Discriminating,3
136462,Discriminating,3
136463,Discriminating,3
136464,Discriminating,3
136465,Discriminating,3
136466,Discriminating,3
139073,Discriminating,3
140298,Discriminating,3
140300,Discriminating,3
140301,Discriminating,3
140302,Discriminating,3
140303,Discriminating,3
140304,Discriminating,3
140305,Discriminating,3
140306,Discriminating,3
140307,Discriminating,3
140310,Discriminating,3
140313,Discriminating,3
140314,Discriminating,3
140315,Discriminating,3
140316,Discriminating,3
140317,Discriminating,3
140318,Discriminating,3
140319,Discriminating,3
140320,Discriminating,3
140321,Discriminating,3
140322,Discriminating,3
140323,Discriminating,3
140324,Discriminating,3
140325,Discriminating,3
140326,Discriminating,3
140327,Discriminating,3
140328,Discriminating,3
140331,Discriminating,3
140332,Discriminating,3
140333,Discriminating,3
140335,Discriminating,3
124528,Discriminating,4
124562,Discriminating,4
124570,Discriminating,4
124574,Discriminating,4
124582,Discriminating,4
124611,Discriminating,4
136229,Discriminating,4
136234,Discriminating,4
136266,Discriminating,4
136278,Discriminating,4
136298,Discriminating,4
136380,Discriminating,4
136397,Discriminating,4
136408,Discriminating,4
140299,Discriminating,4
140308,Discriminating,4
140309,Discriminating,4
140311,Discriminating,4
140312,Discriminating,4
140329,Discriminating,4
140330,Discriminating,4
140334,Discriminating,4
140336,Discriminating,4
140337,Discriminating,4
140338,Discriminating,4
140339,Discriminating,4
140340,Discriminating,4
140341,Discriminating,4
140342,Discriminating,4
140343,Discriminating,4
140344,Discriminating,4
140345,Discriminating,4
140346,Discriminating,4
140347,Discriminating,4
140348,Discriminating,4
140349,Discriminating,4
140350,Discriminating,4
140351,Discriminating,4
140352,Discriminating,4
140353,Discriminating,4
140354,Discriminating,4
140355,Discriminating,4
140356,Discriminating,4
140357,Discriminating,4
140358,Discriminating,4
140359,Discriminating,4
140360,Discriminating,4
140361,Discriminating,4
140362,Discriminating,4
140363,Discriminating,4
140365,Discriminating,4
140366,Discriminating,4
140367,Discriminating,4
140368,Discriminating,4
140369,Discriminating,4
140371,Discriminating,4
140372,Discriminating,4
140373,Discriminating,4
140376,Discriminating,4
140377,Discriminating,4
140378,Discriminating,4
140379,Discriminating,4
140380,Discriminating,4
140381,Discriminating,4
140382,Discriminating,4
140383,Discriminating,4
140384,Discriminating,4
140385,Discriminating,4
140386,Discriminating,4
140387,Discriminating,4
140388,Discriminating,4
140389,Discriminating,4
140390,Discriminating,4
140391,Discriminating,4
140392,Discriminating,4
140393,Discriminating,4
140394,Discriminating,4
140395,Discriminating,4
140396,Discriminating,4
140397,Discriminating,4
140398,Discriminating,4
140399,Discriminating,4
140400,Discriminating,4
140401,Discriminating,4
140402,Discriminating,4
140404,Discriminating,4
140405,Discriminating,4
140407,Discriminating,4
140408,Discriminating,4
140409,Discriminating,4
140410,Discriminating,4
140411,Discriminating,4
140412,Discriminating,4
140413,Discriminating,4
140414,Discriminating,4
140415,Discriminating,4
140416,Discriminating,4
140417,Discriminating,4
140418,Discriminating,4
140420,Discriminating,4
140421,Discriminating,4
140422,Discriminating,4
140424,Discriminating,4
140425,Discriminating,4
140426,Discriminating,4
140427,Discriminating,4
140428,Discriminating,4
140429,Discriminating,4
140430,Discriminating,4
140431,Discriminating,4
140432,Discriminating,4
140433,Discriminating,4
140434,Discriminating,4
140436,Discriminating,4
140437,Discriminating,4
140438,Discriminating,4
140440,Discriminating,4
140441,Discriminating,4
140442,Discriminating,4
140443,Discriminating,4
140444,Discriminating,4
140445,Discriminating,4
140446,Discriminating,4
140447,Discriminating,4
140448,Discriminating,4
140450,Discriminating,4
140451,Discriminating,4
140452,Discriminating,4
140454,Discriminating,4
140456,Discriminating,4
140457,Discriminating,4
140458,Discriminating,4
140459,Discriminating,4
140461,Discriminating,4
140462,Discriminating,4
140463,Discriminating,4
140464,Discriminating,4
140465,Discriminating,4
140466,Discriminating,4
140467,Discriminating,4
140469,Discriminating,4
140470,Discriminating,4
140471,Discriminating,4
140472,Discriminating,4
140474,Discriminating,4
140475,Discriminating,4
140476,Discriminating,4
140477,Discriminating,4
140478,Discriminating,4
140479,Discriminating,4
140480,Discriminating,4
140482,Discriminating,4
140485,Discriminating,4
140486,Discriminating,4
140487,Discriminating,4
140488,Discriminating,4
140489,Discriminating,4
140490,Discriminating,4
140491,Discriminating,4
140494,Discriminating,4
140495,Discriminating,4
140498,Discriminating,4
140499,Discriminating,4
140500,Discriminating,4
140501,Discriminating,4
140502,Discriminating,4
140503,Discriminating,4
140504,Discriminating,4
140505,Discriminating,4
140506,Discriminating,4
140507,Discriminating,4
140508,Discriminating,4
140509,Discriminating,4
140510,Discriminating,4
140511,Discriminating,4
140512,Discriminating,4
140513,Discriminating,4
140514,Discriminating,4
140515,Discriminating,4
140516,Discriminating,4
140517,Discriminating,4
140518,Discriminating,4
140519,Discriminating,4
140520,Discriminating,4
140521,Discriminating,4
140522,Discriminating,4
140523,Discriminating,4
140525,Discriminating,4
140526,Discriminating,4
140527,Discriminating,4
140528,Discriminating,4
140529,Discriminating,4
140530,Discriminating,4
140532,Discriminating,4
140533,Discriminating,4
140534,Discriminating,4
140535,Discriminating,4
140536,Discriminating,4
140537,Discriminating,4
140538,Discriminating,4
140539,Discriminating,4
140540,Discriminating,4
140541,Discriminating,4
140542,Discriminating,4
140543,Discriminating,4
140544,Discriminating,4
140545,Discriminating,4
140546,Discriminating,4
140547,Discriminating,4
140548,Discriminating,4
140549,Discriminating,4
140551,Discriminating,4
140552,Discriminating,4
140553,Discriminating,4
140554,Discriminating,4
140555,Discriminating,4
140556,Discriminating,4
140558,Discriminating,4
140559,Discriminating,4
140560,Discriminating,4
140562,Discriminating,4
140563,Discriminating,4
140564,Discriminating,4
140565,Discriminating,4
140566,Discriminating,4
140567,Discriminating,4
140570,Discriminating,4
140571,Discriminating,4
140572,Discriminating,4
140573,Discriminating,4
140574,Discriminating,4
140575,Discriminating,4
140576,Discriminating,4
140577,Discriminating,4
140578,Discriminating,4
140580,Discriminating,4
140581,Discriminating,4
140582,Discriminating,4
140583,Discriminating,4
140584,Discriminating,4
140586,Discriminating,4
140587,Discriminating,4
140588,Discriminating,4
140590,Discriminating,4
140591,Discriminating,4
140592,Discriminating,4
140593,Discriminating,4
140594,Discriminating,4
140595,Discriminating,4
140596,Discriminating,4
140597,Discriminating,4
140598,Discriminating,4
140599,Discriminating,4
140600,Discriminating,4
140601,Discriminating,4
140602,Discriminating,4
140603,Discriminating,4
140605,Discriminating,4
140606,Discriminating,4
140611,Discriminating,4
140612,Discriminating,4
140613,Discriminating,4
140614,Discriminating,4
140615,Discriminating,4
140616,Discriminating,4
140617,Discriminating,4
140618,Discriminating,4
140619,Discriminating,4
140621,Discriminating,4
140622,Discriminating,4
140623,Discriminating,4
140624,Discriminating,4
140625,Discriminating,4
140626,Discriminating,4
140627,Discriminating,4
140628,Discriminating,4
140629,Discriminating,4
140630,Discriminating,4
140631,Discriminating,4
140632,Discriminating,4
140633,Discriminating,4
140634,Discriminating,4
140635,Discriminating,4
140636,Discriminating,4
140637,Discriminating,4
140638,Discriminating,4
140639,Discriminating,4
140640,Discriminating,4
140641,Discriminating,4
140643,Discriminating,4
140644,Discriminating,4
140645,Discriminating,4
140646,Discriminating,4
140647,Discriminating,4
140648,Discriminating,4
140649,Discriminating,4
140650,Discriminating,4
140651,Discriminating,4
140652,Discriminating,4
140653,Discriminating,4
140654,Discriminating,4
140656,Discriminating,4
140657,Discriminating,4
140658,Discriminating,4
140659,Discriminating,4
140660,Discriminating,4
140661,Discriminating,4
140662,Discriminating,4
140663,Discriminating,4
140664,Discriminating,4
140666,Discriminating,4
140667,Discriminating,4
140668,Discriminating,4
140669,Discriminating,4
140670,Discriminating,4
140671,Discriminating,4
140672,Discriminating,4
140673,Discriminating,4
140674,Discriminating,4
140675,Discriminating,4
140676,Discriminating,4
140677,Discriminating,4
140678,Discriminating,4
140679,Discriminating,4
140680,Discriminating,4
140681,Discriminating,4
140682,Discriminating,4
140683,Discriminating,4
146211,Discriminating,4
148461,Discriminating,4
148501,Discriminating,4
151071,Discriminating,4
151530,Discriminating,4
152417,Discriminating,4
155378,Discriminating,4
160289,Discriminating,4
160518,Discriminating,4
161740,Discriminating,4
162408,Discriminating,4
162579,Discriminating,4
163941,Discriminating,4
168630,Discriminating,4
169064,Discriminating,4
172993,Discriminating,4
173962,Discriminating,4
173975,Discriminating,4
177002,Discriminating,4
178905,Discriminating,4
180020,Discriminating,4
181126,Discriminating,4
181151,Discriminating,4
181165,Discriminating,4
182280,Discriminating,4
185981,Discriminating,4
186974,Discriminating,4
187159,Discriminating,4
187778,Discriminating,4
187787,Discriminating,4
188570,Discriminating,4
190448,Discriminating,4
140364,Discriminating,5
140370,Discriminating,5
140374,Discriminating,5
140375,Discriminating,5
140403,Discriminating,5
140406,Discriminating,5
140419,Discriminating,5
140423,Discriminating,5
140435,Discriminating,5
140439,Discriminating,5
140449,Discriminating,5
140453,Discriminating,5
140455,Discriminating,5
