ID_Post,ID_Annotator,Category,Value
76665,2,PersonalStories,0
76666,2,PersonalStories,1
76667,2,PersonalStories,0
76668,2,PersonalStories,0
76669,2,PersonalStories,0
76670,2,PersonalStories,0
76671,2,PersonalStories,0
76672,2,PersonalStories,0
76673,2,PersonalStories,0
76674,2,PersonalStories,0
76675,2,PersonalStories,1
76676,2,PersonalStories,1
76677,2,PersonalStories,0
76678,2,PersonalStories,1
76679,2,PersonalStories,1
76680,2,PersonalStories,1
76681,2,PersonalStories,1
76682,2,PersonalStories,1
76683,2,PersonalStories,0
76684,2,PersonalStories,0
76685,2,PersonalStories,1
76686,2,PersonalStories,0
76687,2,PersonalStories,0
76688,2,PersonalStories,1
76689,2,PersonalStories,1
76690,2,PersonalStories,0
76691,2,PersonalStories,1
76692,2,PersonalStories,0
76693,2,PersonalStories,0
76694,2,PersonalStories,0
76695,2,PersonalStories,0
76696,2,PersonalStories,1
76697,2,PersonalStories,1
76698,2,PersonalStories,1
76699,2,PersonalStories,1
76700,2,PersonalStories,0
76701,2,PersonalStories,1
76702,2,PersonalStories,0
76703,2,PersonalStories,0
76704,2,PersonalStories,1
76705,2,PersonalStories,0
76706,2,PersonalStories,0
76707,2,PersonalStories,1
76708,2,PersonalStories,0
76709,2,PersonalStories,1
76710,2,PersonalStories,0
76711,2,PersonalStories,1
76712,2,PersonalStories,1
76713,2,PersonalStories,0
76714,2,PersonalStories,0
76715,2,PersonalStories,1
76716,2,PersonalStories,0
76717,2,PersonalStories,0
76718,2,PersonalStories,0
76719,2,PersonalStories,0
76720,2,PersonalStories,0
76721,2,PersonalStories,1
76722,2,PersonalStories,1
76723,2,PersonalStories,0
76724,2,PersonalStories,0
76725,2,PersonalStories,1
76726,2,PersonalStories,0
76727,2,PersonalStories,0
76728,2,PersonalStories,1
76729,2,PersonalStories,1
76730,2,PersonalStories,0
76731,2,PersonalStories,1
76732,2,PersonalStories,1
76733,2,PersonalStories,1
76734,2,PersonalStories,0
76735,2,PersonalStories,0
76736,2,PersonalStories,1
76737,2,PersonalStories,0
76738,2,PersonalStories,0
76739,2,PersonalStories,0
76740,2,PersonalStories,0
76741,2,PersonalStories,0
76742,2,PersonalStories,1
76743,2,PersonalStories,0
76744,2,PersonalStories,0
76745,2,PersonalStories,0
76746,2,PersonalStories,1
76747,2,PersonalStories,1
76748,2,PersonalStories,1
76749,2,PersonalStories,1
76750,2,PersonalStories,0
76751,2,PersonalStories,0
76752,2,PersonalStories,0
76753,2,PersonalStories,0
76754,2,PersonalStories,1
76755,2,PersonalStories,0
76756,2,PersonalStories,0
76757,2,PersonalStories,0
76758,2,PersonalStories,0
76759,2,PersonalStories,1
76760,2,PersonalStories,0
76761,2,PersonalStories,0
76762,2,PersonalStories,0
76763,2,PersonalStories,0
76764,2,PersonalStories,1
76765,2,PersonalStories,0
76766,2,PersonalStories,0
76767,2,PersonalStories,1
76768,2,PersonalStories,0
76769,2,PersonalStories,0
76770,2,PersonalStories,1
76771,2,PersonalStories,0
76772,2,PersonalStories,0
76773,2,PersonalStories,0
76774,2,PersonalStories,1
76775,2,PersonalStories,0
76776,2,PersonalStories,1
76777,2,PersonalStories,1
76778,2,PersonalStories,1
76779,2,PersonalStories,1
76780,2,PersonalStories,0
76781,2,PersonalStories,1
76782,2,PersonalStories,1
76783,2,PersonalStories,1
76854,1,ArgumentsUsed,0
76854,1,Discriminating,0
76854,1,Inappropriate,0
76854,1,OffTopic,0
76854,1,PersonalStories,0
76854,1,PossiblyFeedback,0
76854,1,SentimentNegative,0
76854,1,SentimentNeutral,1
76854,1,SentimentPositive,0
76855,1,ArgumentsUsed,0
76855,1,Discriminating,1
76855,1,Inappropriate,0
76855,1,OffTopic,0
76855,1,PersonalStories,0
76855,1,PossiblyFeedback,0
76855,1,SentimentNegative,1
76855,1,SentimentNeutral,0
76855,1,SentimentPositive,0
76856,1,ArgumentsUsed,0
76856,1,Discriminating,1
76856,1,Inappropriate,0
76856,1,OffTopic,1
76856,1,PersonalStories,0
76856,1,PossiblyFeedback,0
76856,1,SentimentNegative,1
76856,1,SentimentNeutral,0
76856,1,SentimentPositive,0
76857,1,ArgumentsUsed,0
76857,1,Discriminating,1
76857,1,Inappropriate,0
76857,1,OffTopic,0
76857,1,PersonalStories,0
76857,1,PossiblyFeedback,0
76857,1,SentimentNegative,1
76857,1,SentimentNeutral,0
76857,1,SentimentPositive,0
76858,1,ArgumentsUsed,0
76858,1,Discriminating,0
76858,1,Inappropriate,0
76858,1,OffTopic,1
76858,1,PersonalStories,0
76858,1,PossiblyFeedback,0
76858,1,SentimentNegative,0
76858,1,SentimentNeutral,1
76858,1,SentimentPositive,0
76859,1,ArgumentsUsed,0
76859,1,Discriminating,1
76859,1,Inappropriate,0
76859,1,OffTopic,0
76859,1,PersonalStories,0
76859,1,PossiblyFeedback,0
76859,1,SentimentNegative,1
76859,1,SentimentNeutral,0
76859,1,SentimentPositive,0
76860,1,ArgumentsUsed,0
76860,1,Discriminating,1
76860,1,Inappropriate,0
76860,1,OffTopic,0
76860,1,PersonalStories,0
76860,1,PossiblyFeedback,0
76860,1,SentimentNegative,1
76860,1,SentimentNeutral,0
76860,1,SentimentPositive,0
76861,1,ArgumentsUsed,0
76861,1,Discriminating,1
76861,1,Inappropriate,0
76861,1,OffTopic,1
76861,1,PersonalStories,0
76861,1,PossiblyFeedback,0
76861,1,SentimentNegative,1
76861,1,SentimentNeutral,0
76861,1,SentimentPositive,0
76862,1,ArgumentsUsed,1
76862,1,Discriminating,0
76862,1,Inappropriate,0
76862,1,OffTopic,0
76862,1,PersonalStories,0
76862,1,PossiblyFeedback,0
76862,1,SentimentNegative,0
76862,1,SentimentNeutral,1
76862,1,SentimentPositive,0
76863,1,ArgumentsUsed,0
76863,1,Discriminating,1
76863,1,Inappropriate,0
76863,1,OffTopic,0
76863,1,PersonalStories,0
76863,1,PossiblyFeedback,0
76863,1,SentimentNegative,1
76863,1,SentimentNeutral,0
76863,1,SentimentPositive,0
76864,1,ArgumentsUsed,0
76864,1,Discriminating,1
76864,1,Inappropriate,0
76864,1,OffTopic,0
76864,1,PersonalStories,0
76864,1,PossiblyFeedback,0
76864,1,SentimentNegative,1
76864,1,SentimentNeutral,0
76864,1,SentimentPositive,0
76865,1,ArgumentsUsed,0
76865,1,Discriminating,0
76865,1,Inappropriate,0
76865,1,OffTopic,1
76865,1,PersonalStories,0
76865,1,PossiblyFeedback,0
76865,1,SentimentNegative,1
76865,1,SentimentNeutral,0
76865,1,SentimentPositive,0
76866,1,ArgumentsUsed,0
76866,1,Discriminating,1
76866,1,Inappropriate,0
76866,1,OffTopic,0
76866,1,PersonalStories,0
76866,1,PossiblyFeedback,0
76866,1,SentimentNegative,1
76866,1,SentimentNeutral,0
76866,1,SentimentPositive,0
76867,1,ArgumentsUsed,0
76867,1,Discriminating,1
76867,1,Inappropriate,0
76867,1,OffTopic,0
76867,1,PersonalStories,0
76867,1,PossiblyFeedback,0
76867,1,SentimentNegative,1
76867,1,SentimentNeutral,0
76867,1,SentimentPositive,0
76868,1,ArgumentsUsed,0
76868,1,Discriminating,1
76868,1,Inappropriate,0
76868,1,OffTopic,0
76868,1,PersonalStories,0
76868,1,PossiblyFeedback,0
76868,1,SentimentNegative,1
76868,1,SentimentNeutral,0
76868,1,SentimentPositive,0
76869,1,ArgumentsUsed,0
76869,1,Discriminating,1
76869,1,Inappropriate,0
76869,1,OffTopic,0
76869,1,PersonalStories,0
76869,1,PossiblyFeedback,0
76869,1,SentimentNegative,1
76869,1,SentimentNeutral,0
76869,1,SentimentPositive,0
76870,1,ArgumentsUsed,1
76870,1,Discriminating,0
76870,1,Inappropriate,0
76870,1,OffTopic,0
76870,1,PersonalStories,0
76870,1,PossiblyFeedback,0
76870,1,SentimentNegative,1
76870,1,SentimentNeutral,0
76870,1,SentimentPositive,0
76871,1,ArgumentsUsed,1
76871,1,Discriminating,0
76871,1,Inappropriate,0
76871,1,OffTopic,0
76871,1,PersonalStories,0
76871,1,PossiblyFeedback,0
76871,1,SentimentNegative,0
76871,1,SentimentNeutral,1
76871,1,SentimentPositive,0
76872,1,ArgumentsUsed,0
76872,1,Discriminating,1
76872,1,Inappropriate,1
76872,1,OffTopic,0
76872,1,PersonalStories,0
76872,1,PossiblyFeedback,0
76872,1,SentimentNegative,1
76872,1,SentimentNeutral,0
76872,1,SentimentPositive,0
76873,1,ArgumentsUsed,0
76873,1,Discriminating,1
76873,1,Inappropriate,0
76873,1,OffTopic,0
76873,1,PersonalStories,0
76873,1,PossiblyFeedback,0
76873,1,SentimentNegative,1
76873,1,SentimentNeutral,0
76873,1,SentimentPositive,0
76874,1,ArgumentsUsed,0
76874,1,Discriminating,0
76874,1,Inappropriate,0
76874,1,OffTopic,1
76874,1,PersonalStories,0
76874,1,PossiblyFeedback,0
76874,1,SentimentNegative,0
76874,1,SentimentNeutral,1
76874,1,SentimentPositive,0
76875,1,ArgumentsUsed,0
76875,1,Discriminating,1
76875,1,Inappropriate,1
76875,1,OffTopic,0
76875,1,PersonalStories,0
76875,1,PossiblyFeedback,0
76875,1,SentimentNegative,1
76875,1,SentimentNeutral,0
76875,1,SentimentPositive,0
76876,1,ArgumentsUsed,0
76876,1,Discriminating,0
76876,1,Inappropriate,0
76876,1,OffTopic,0
76876,1,PersonalStories,0
76876,1,PossiblyFeedback,0
76876,1,SentimentNegative,0
76876,1,SentimentNeutral,1
76876,1,SentimentPositive,0
76877,1,ArgumentsUsed,0
76877,1,Discriminating,0
76877,1,Inappropriate,0
76877,1,OffTopic,1
76877,1,PersonalStories,0
76877,1,PossiblyFeedback,0
76877,1,SentimentNegative,0
76877,1,SentimentNeutral,1
76877,1,SentimentPositive,0
76878,1,ArgumentsUsed,0
76878,1,Discriminating,0
76878,1,Inappropriate,0
76878,1,OffTopic,0
76878,1,PersonalStories,0
76878,1,PossiblyFeedback,0
76878,1,SentimentNegative,0
76878,1,SentimentNeutral,1
76878,1,SentimentPositive,0
76879,1,ArgumentsUsed,0
76879,1,Discriminating,1
76879,1,Inappropriate,0
76879,1,OffTopic,0
76879,1,PersonalStories,0
76879,1,PossiblyFeedback,0
76879,1,SentimentNegative,1
76879,1,SentimentNeutral,0
76879,1,SentimentPositive,0
76880,1,ArgumentsUsed,0
76880,1,Discriminating,0
76880,1,Inappropriate,0
76880,1,OffTopic,0
76880,1,PersonalStories,0
76880,1,PossiblyFeedback,0
76880,1,SentimentNegative,1
76880,1,SentimentNeutral,0
76880,1,SentimentPositive,0
76881,1,ArgumentsUsed,1
76881,1,Discriminating,0
76881,1,Inappropriate,0
76881,1,OffTopic,0
76881,1,PersonalStories,0
76881,1,PossiblyFeedback,0
76881,1,SentimentNegative,0
76881,1,SentimentNeutral,1
76881,1,SentimentPositive,0
76882,1,ArgumentsUsed,0
76882,1,Discriminating,1
76882,1,Inappropriate,0
76882,1,OffTopic,0
76882,1,PersonalStories,0
76882,1,PossiblyFeedback,0
76882,1,SentimentNegative,1
76882,1,SentimentNeutral,0
76882,1,SentimentPositive,0
76883,1,ArgumentsUsed,1
76883,1,Discriminating,0
76883,1,Inappropriate,0
76883,1,OffTopic,0
76883,1,PersonalStories,0
76883,1,PossiblyFeedback,0
76883,1,SentimentNegative,0
76883,1,SentimentNeutral,1
76883,1,SentimentPositive,0
76884,1,ArgumentsUsed,0
76884,1,Discriminating,0
76884,1,Inappropriate,0
76884,1,OffTopic,1
76884,1,PersonalStories,0
76884,1,PossiblyFeedback,0
76884,1,SentimentNegative,1
76884,1,SentimentNeutral,0
76884,1,SentimentPositive,0
76885,1,ArgumentsUsed,1
76885,1,Discriminating,0
76885,1,Inappropriate,0
76885,1,OffTopic,0
76885,1,PersonalStories,0
76885,1,PossiblyFeedback,0
76885,1,SentimentNegative,0
76885,1,SentimentNeutral,1
76885,1,SentimentPositive,0
76886,1,ArgumentsUsed,0
76886,1,Discriminating,0
76886,1,Inappropriate,0
76886,1,OffTopic,0
76886,1,PersonalStories,0
76886,1,PossiblyFeedback,0
76886,1,SentimentNegative,0
76886,1,SentimentNeutral,1
76886,1,SentimentPositive,0
76887,1,ArgumentsUsed,0
76887,1,Discriminating,1
76887,1,Inappropriate,0
76887,1,OffTopic,0
76887,1,PersonalStories,0
76887,1,PossiblyFeedback,0
76887,1,SentimentNegative,1
76887,1,SentimentNeutral,0
76887,1,SentimentPositive,0
76888,1,ArgumentsUsed,1
76888,1,Discriminating,0
76888,1,Inappropriate,0
76888,1,OffTopic,0
76888,1,PersonalStories,0
76888,1,PossiblyFeedback,0
76888,1,SentimentNegative,1
76888,1,SentimentNeutral,0
76888,1,SentimentPositive,0
76889,1,ArgumentsUsed,0
76889,1,Discriminating,0
76889,1,Inappropriate,0
76889,1,OffTopic,0
76889,1,PersonalStories,0
76889,1,PossiblyFeedback,0
76889,1,SentimentNegative,0
76889,1,SentimentNeutral,1
76889,1,SentimentPositive,0
76890,1,ArgumentsUsed,0
76890,1,Discriminating,1
76890,1,Inappropriate,0
76890,1,OffTopic,0
76890,1,PersonalStories,0
76890,1,PossiblyFeedback,0
76890,1,SentimentNegative,1
76890,1,SentimentNeutral,0
76890,1,SentimentPositive,0
76891,1,ArgumentsUsed,0
76891,1,Discriminating,0
76891,1,Inappropriate,0
76891,1,OffTopic,1
76891,1,PersonalStories,0
76891,1,PossiblyFeedback,0
76891,1,SentimentNegative,1
76891,1,SentimentNeutral,0
76891,1,SentimentPositive,0
76892,1,ArgumentsUsed,0
76892,1,Discriminating,0
76892,1,Inappropriate,0
76892,1,OffTopic,1
76892,1,PersonalStories,0
76892,1,PossiblyFeedback,1
76892,1,SentimentNegative,0
76892,1,SentimentNeutral,1
76892,1,SentimentPositive,0
76893,1,ArgumentsUsed,0
76893,1,Discriminating,0
76893,1,Inappropriate,0
76893,1,OffTopic,0
76893,1,PersonalStories,0
76893,1,PossiblyFeedback,0
76893,1,SentimentNegative,1
76893,1,SentimentNeutral,0
76893,1,SentimentPositive,0
76894,1,ArgumentsUsed,0
76894,1,Discriminating,0
76894,1,Inappropriate,0
76894,1,OffTopic,1
76894,1,PersonalStories,0
76894,1,PossiblyFeedback,0
76894,1,SentimentNegative,0
76894,1,SentimentNeutral,1
76894,1,SentimentPositive,0
76895,1,ArgumentsUsed,0
76895,1,Discriminating,0
76895,1,Inappropriate,0
76895,1,OffTopic,0
76895,1,PersonalStories,0
76895,1,PossiblyFeedback,0
76895,1,SentimentNegative,0
76895,1,SentimentNeutral,1
76895,1,SentimentPositive,0
76896,1,ArgumentsUsed,0
76896,1,Discriminating,1
76896,1,Inappropriate,0
76896,1,OffTopic,0
76896,1,PersonalStories,0
76896,1,PossiblyFeedback,0
76896,1,SentimentNegative,1
76896,1,SentimentNeutral,0
76896,1,SentimentPositive,0
76897,1,ArgumentsUsed,0
76897,1,Discriminating,0
76897,1,Inappropriate,0
76897,1,OffTopic,1
76897,1,PersonalStories,0
76897,1,PossiblyFeedback,0
76897,1,SentimentNegative,0
76897,1,SentimentNeutral,1
76897,1,SentimentPositive,0
76898,1,ArgumentsUsed,0
76898,1,Discriminating,0
76898,1,Inappropriate,0
76898,1,OffTopic,1
76898,1,PersonalStories,0
76898,1,PossiblyFeedback,0
76898,1,SentimentNegative,0
76898,1,SentimentNeutral,1
76898,1,SentimentPositive,0
76899,1,ArgumentsUsed,0
76899,1,Discriminating,0
76899,1,Inappropriate,0
76899,1,OffTopic,0
76899,1,PersonalStories,0
76899,1,PossiblyFeedback,0
76899,1,SentimentNegative,0
76899,1,SentimentNeutral,1
76899,1,SentimentPositive,0
76900,1,ArgumentsUsed,0
76900,1,Discriminating,1
76900,1,Inappropriate,0
76900,1,OffTopic,0
76900,1,PersonalStories,0
76900,1,PossiblyFeedback,0
76900,1,SentimentNegative,1
76900,1,SentimentNeutral,0
76900,1,SentimentPositive,0
76901,1,ArgumentsUsed,1
76901,1,Discriminating,0
76901,1,Inappropriate,0
76901,1,OffTopic,0
76901,1,PersonalStories,0
76901,1,PossiblyFeedback,0
76901,1,SentimentNegative,0
76901,1,SentimentNeutral,1
76901,1,SentimentPositive,0
76902,1,ArgumentsUsed,1
76902,1,Discriminating,0
76902,1,Inappropriate,0
76902,1,OffTopic,0
76902,1,PersonalStories,0
76902,1,PossiblyFeedback,0
76902,1,SentimentNegative,0
76902,1,SentimentNeutral,1
76902,1,SentimentPositive,0
76903,1,ArgumentsUsed,0
76903,1,Discriminating,0
76903,1,Inappropriate,0
76903,1,OffTopic,0
76903,1,PersonalStories,0
76903,1,PossiblyFeedback,0
76903,1,SentimentNegative,0
76903,1,SentimentNeutral,1
76903,1,SentimentPositive,0
76904,1,ArgumentsUsed,0
76904,1,Discriminating,0
76904,1,Inappropriate,0
76904,1,OffTopic,0
76904,1,PersonalStories,0
76904,1,PossiblyFeedback,0
76904,1,SentimentNegative,0
76904,1,SentimentNeutral,1
76904,1,SentimentPositive,0
76905,1,ArgumentsUsed,0
76905,1,Discriminating,0
76905,1,Inappropriate,0
76905,1,OffTopic,0
76905,1,PersonalStories,0
76905,1,PossiblyFeedback,0
76905,1,SentimentNegative,1
76905,1,SentimentNeutral,0
76905,1,SentimentPositive,0
76906,1,ArgumentsUsed,0
76906,1,Discriminating,0
76906,1,Inappropriate,0
76906,1,OffTopic,1
76906,1,PersonalStories,0
76906,1,PossiblyFeedback,0
76906,1,SentimentNegative,0
76906,1,SentimentNeutral,1
76906,1,SentimentPositive,0
76907,1,ArgumentsUsed,1
76907,1,Discriminating,0
76907,1,Inappropriate,0
76907,1,OffTopic,0
76907,1,PersonalStories,0
76907,1,PossiblyFeedback,0
76907,1,SentimentNegative,0
76907,1,SentimentNeutral,1
76907,1,SentimentPositive,0
76908,1,ArgumentsUsed,1
76908,1,Discriminating,0
76908,1,Inappropriate,0
76908,1,OffTopic,0
76908,1,PersonalStories,0
76908,1,PossiblyFeedback,0
76908,1,SentimentNegative,0
76908,1,SentimentNeutral,1
76908,1,SentimentPositive,0
76909,1,ArgumentsUsed,1
76909,1,Discriminating,0
76909,1,Inappropriate,0
76909,1,OffTopic,0
76909,1,PersonalStories,0
76909,1,PossiblyFeedback,0
76909,1,SentimentNegative,0
76909,1,SentimentNeutral,1
76909,1,SentimentPositive,0
76910,1,ArgumentsUsed,1
76910,1,Discriminating,0
76910,1,Inappropriate,0
76910,1,OffTopic,0
76910,1,PersonalStories,0
76910,1,PossiblyFeedback,0
76910,1,SentimentNegative,0
76910,1,SentimentNeutral,1
76910,1,SentimentPositive,0
76911,1,ArgumentsUsed,0
76911,1,Discriminating,0
76911,1,Inappropriate,0
76911,1,OffTopic,0
76911,1,PersonalStories,0
76911,1,PossiblyFeedback,0
76911,1,SentimentNegative,0
76911,1,SentimentNeutral,1
76911,1,SentimentPositive,0
76912,1,ArgumentsUsed,0
76912,1,Discriminating,0
76912,1,Inappropriate,0
76912,1,OffTopic,1
76912,1,PersonalStories,0
76912,1,PossiblyFeedback,0
76912,1,SentimentNegative,0
76912,1,SentimentNeutral,1
76912,1,SentimentPositive,0
76913,1,ArgumentsUsed,0
76913,1,Discriminating,0
76913,1,Inappropriate,0
76913,1,OffTopic,1
76913,1,PersonalStories,0
76913,1,PossiblyFeedback,0
76913,1,SentimentNegative,0
76913,1,SentimentNeutral,1
76913,1,SentimentPositive,0
76914,1,ArgumentsUsed,0
76914,1,Discriminating,0
76914,1,Inappropriate,0
76914,1,OffTopic,0
76914,1,PersonalStories,0
76914,1,PossiblyFeedback,0
76914,1,SentimentNegative,0
76914,1,SentimentNeutral,1
76914,1,SentimentPositive,0
76915,1,ArgumentsUsed,0
76915,1,Discriminating,1
76915,1,Inappropriate,0
76915,1,OffTopic,0
76915,1,PersonalStories,0
76915,1,PossiblyFeedback,0
76915,1,SentimentNegative,1
76915,1,SentimentNeutral,0
76915,1,SentimentPositive,0
76916,1,ArgumentsUsed,0
76916,1,Discriminating,0
76916,1,Inappropriate,0
76916,1,OffTopic,1
76916,1,PersonalStories,0
76916,1,PossiblyFeedback,0
76916,1,SentimentNegative,1
76916,1,SentimentNeutral,0
76916,1,SentimentPositive,0
76917,1,ArgumentsUsed,0
76917,1,Discriminating,1
76917,1,Inappropriate,1
76917,1,OffTopic,0
76917,1,PersonalStories,0
76917,1,PossiblyFeedback,0
76917,1,SentimentNegative,1
76917,1,SentimentNeutral,0
76917,1,SentimentPositive,0
76918,1,ArgumentsUsed,0
76918,1,Discriminating,1
76918,1,Inappropriate,1
76918,1,OffTopic,0
76918,1,PersonalStories,0
76918,1,PossiblyFeedback,0
76918,1,SentimentNegative,1
76918,1,SentimentNeutral,0
76918,1,SentimentPositive,0
76919,1,ArgumentsUsed,0
76919,1,Discriminating,0
76919,1,Inappropriate,0
76919,1,OffTopic,1
76919,1,PersonalStories,0
76919,1,PossiblyFeedback,0
76919,1,SentimentNegative,0
76919,1,SentimentNeutral,1
76919,1,SentimentPositive,0
76920,1,ArgumentsUsed,0
76920,1,Discriminating,0
76920,1,Inappropriate,0
76920,1,OffTopic,0
76920,1,PersonalStories,0
76920,1,PossiblyFeedback,0
76920,1,SentimentNegative,0
76920,1,SentimentNeutral,1
76920,1,SentimentPositive,0
76921,1,ArgumentsUsed,0
76921,1,Discriminating,1
76921,1,Inappropriate,0
76921,1,OffTopic,0
76921,1,PersonalStories,0
76921,1,PossiblyFeedback,0
76921,1,SentimentNegative,1
76921,1,SentimentNeutral,0
76921,1,SentimentPositive,0
76922,1,ArgumentsUsed,0
76922,1,Discriminating,0
76922,1,Inappropriate,0
76922,1,OffTopic,1
76922,1,PersonalStories,0
76922,1,PossiblyFeedback,0
76922,1,SentimentNegative,0
76922,1,SentimentNeutral,1
76922,1,SentimentPositive,0
76923,1,ArgumentsUsed,0
76923,1,Discriminating,0
76923,1,Inappropriate,1
76923,1,OffTopic,0
76923,1,PersonalStories,0
76923,1,PossiblyFeedback,0
76923,1,SentimentNegative,1
76923,1,SentimentNeutral,0
76923,1,SentimentPositive,0
76924,1,ArgumentsUsed,1
76924,1,Discriminating,0
76924,1,Inappropriate,0
76924,1,OffTopic,0
76924,1,PersonalStories,0
76924,1,PossiblyFeedback,0
76924,1,SentimentNegative,0
76924,1,SentimentNeutral,1
76924,1,SentimentPositive,0
76925,1,ArgumentsUsed,0
76925,1,Discriminating,0
76925,1,Inappropriate,0
76925,1,OffTopic,1
76925,1,PersonalStories,0
76925,1,PossiblyFeedback,0
76925,1,SentimentNegative,0
76925,1,SentimentNeutral,1
76925,1,SentimentPositive,0
76926,1,ArgumentsUsed,0
76926,1,Discriminating,0
76926,1,Inappropriate,0
76926,1,OffTopic,0
76926,1,PersonalStories,0
76926,1,PossiblyFeedback,0
76926,1,SentimentNegative,0
76926,1,SentimentNeutral,1
76926,1,SentimentPositive,0
76927,1,ArgumentsUsed,0
76927,1,Discriminating,1
76927,1,Inappropriate,0
76927,1,OffTopic,0
76927,1,PersonalStories,0
76927,1,PossiblyFeedback,0
76927,1,SentimentNegative,1
76927,1,SentimentNeutral,0
76927,1,SentimentPositive,0
76928,1,ArgumentsUsed,0
76928,1,Discriminating,0
76928,1,Inappropriate,0
76928,1,OffTopic,0
76928,1,PersonalStories,0
76928,1,PossiblyFeedback,0
76928,1,SentimentNegative,1
76928,1,SentimentNeutral,0
76928,1,SentimentPositive,0
76929,1,ArgumentsUsed,0
76929,1,Discriminating,0
76929,1,Inappropriate,0
76929,1,OffTopic,0
76929,1,PersonalStories,0
76929,1,PossiblyFeedback,0
76929,1,SentimentNegative,0
76929,1,SentimentNeutral,1
76929,1,SentimentPositive,0
76930,1,ArgumentsUsed,0
76930,1,Discriminating,0
76930,1,Inappropriate,0
76930,1,OffTopic,0
76930,1,PersonalStories,0
76930,1,PossiblyFeedback,0
76930,1,SentimentNegative,0
76930,1,SentimentNeutral,1
76930,1,SentimentPositive,0
76931,1,ArgumentsUsed,0
76931,1,Discriminating,0
76931,1,Inappropriate,0
76931,1,OffTopic,0
76931,1,PersonalStories,0
76931,1,PossiblyFeedback,0
76931,1,SentimentNegative,0
76931,1,SentimentNeutral,1
76931,1,SentimentPositive,0
76932,1,ArgumentsUsed,1
76932,1,Discriminating,0
76932,1,Inappropriate,0
76932,1,OffTopic,0
76932,1,PersonalStories,0
76932,1,PossiblyFeedback,0
76932,1,SentimentNegative,0
76932,1,SentimentNeutral,1
76932,1,SentimentPositive,0
76933,1,ArgumentsUsed,1
76933,1,Discriminating,0
76933,1,Inappropriate,0
76933,1,OffTopic,0
76933,1,PersonalStories,0
76933,1,PossiblyFeedback,0
76933,1,SentimentNegative,0
76933,1,SentimentNeutral,1
76933,1,SentimentPositive,0
76934,1,ArgumentsUsed,0
76934,1,Discriminating,1
76934,1,Inappropriate,0
76934,1,OffTopic,0
76934,1,PersonalStories,0
76934,1,PossiblyFeedback,0
76934,1,SentimentNegative,1
76934,1,SentimentNeutral,0
76934,1,SentimentPositive,0
76935,1,ArgumentsUsed,0
76935,1,Discriminating,0
76935,1,Inappropriate,0
76935,1,OffTopic,0
76935,1,PersonalStories,0
76935,1,PossiblyFeedback,0
76935,1,SentimentNegative,0
76935,1,SentimentNeutral,1
76935,1,SentimentPositive,0
76936,1,ArgumentsUsed,0
76936,1,Discriminating,0
76936,1,Inappropriate,1
76936,1,OffTopic,0
76936,1,PersonalStories,0
76936,1,PossiblyFeedback,0
76936,1,SentimentNegative,1
76936,1,SentimentNeutral,0
76936,1,SentimentPositive,0
76937,1,ArgumentsUsed,0
76937,1,Discriminating,1
76937,1,Inappropriate,0
76937,1,OffTopic,0
76937,1,PersonalStories,0
76937,1,PossiblyFeedback,0
76937,1,SentimentNegative,1
76937,1,SentimentNeutral,0
76937,1,SentimentPositive,0
76938,1,ArgumentsUsed,0
76938,1,Discriminating,1
76938,1,Inappropriate,0
76938,1,OffTopic,0
76938,1,PersonalStories,0
76938,1,PossiblyFeedback,0
76938,1,SentimentNegative,1
76938,1,SentimentNeutral,0
76938,1,SentimentPositive,0
76939,1,ArgumentsUsed,0
76939,1,Discriminating,0
76939,1,Inappropriate,0
76939,1,OffTopic,0
76939,1,PersonalStories,0
76939,1,PossiblyFeedback,0
76939,1,SentimentNegative,0
76939,1,SentimentNeutral,1
76939,1,SentimentPositive,0
76940,1,ArgumentsUsed,1
76940,1,Discriminating,0
76940,1,Inappropriate,0
76940,1,OffTopic,0
76940,1,PersonalStories,0
76940,1,PossiblyFeedback,0
76940,1,SentimentNegative,0
76940,1,SentimentNeutral,1
76940,1,SentimentPositive,0
76941,1,ArgumentsUsed,0
76941,1,Discriminating,1
76941,1,Inappropriate,0
76941,1,OffTopic,0
76941,1,PersonalStories,0
76941,1,PossiblyFeedback,0
76941,1,SentimentNegative,1
76941,1,SentimentNeutral,0
76941,1,SentimentPositive,0
76942,1,ArgumentsUsed,0
76942,1,Discriminating,0
76942,1,Inappropriate,0
76942,1,OffTopic,0
76942,1,PersonalStories,0
76942,1,PossiblyFeedback,0
76942,1,SentimentNegative,0
76942,1,SentimentNeutral,1
76942,1,SentimentPositive,0
76943,1,ArgumentsUsed,0
76943,1,Discriminating,0
76943,1,Inappropriate,0
76943,1,OffTopic,0
76943,1,PersonalStories,0
76943,1,PossiblyFeedback,0
76943,1,SentimentNegative,1
76943,1,SentimentNeutral,0
76943,1,SentimentPositive,0
76944,1,ArgumentsUsed,0
76944,1,Discriminating,1
76944,1,Inappropriate,0
76944,1,OffTopic,0
76944,1,PersonalStories,0
76944,1,PossiblyFeedback,0
76944,1,SentimentNegative,1
76944,1,SentimentNeutral,0
76944,1,SentimentPositive,0
76945,1,ArgumentsUsed,1
76945,1,Discriminating,0
76945,1,Inappropriate,0
76945,1,OffTopic,0
76945,1,PersonalStories,0
76945,1,PossiblyFeedback,0
76945,1,SentimentNegative,0
76945,1,SentimentNeutral,1
